Date,Open,High,Low,Close,Adj Close,Volume
2021-11-09,913.000000,925.000000,909.650024,914.150024,895.006226,843911
2021-11-10,910.000000,924.500000,910.000000,912.450012,893.341797,1597922
2021-11-11,912.450012,912.450012,896.000000,904.900024,885.949890,1180372
2021-11-12,910.799988,917.000000,905.000000,915.950012,896.768555,936613
2021-11-15,915.000000,939.849976,910.099976,938.150024,918.503601,2615304
2021-11-16,943.150024,943.900024,919.000000,921.750000,902.447021,1925000
2021-11-17,921.750000,921.750000,901.000000,905.349976,886.390442,1996857
2021-11-18,905.299988,907.000000,891.000000,892.299988,873.613770,1009418
2021-11-22,893.000000,909.000000,883.000000,895.400024,876.648865,1443344
2021-11-23,891.700012,918.549988,890.000000,910.599976,891.530579,1820473
2021-11-24,911.000000,915.400024,891.349976,893.450012,874.739685,1392190
2021-11-25,894.000000,902.450012,884.000000,899.950012,881.103577,1325422
2021-11-26,892.000000,976.049988,890.650024,966.700012,946.455688,14458893
2021-11-29,974.000000,998.000000,956.000000,965.000000,944.791321,8303735
2021-11-30,965.000000,984.000000,958.599976,971.299988,950.959351,4771579
2021-12-01,980.750000,986.700012,921.849976,928.150024,908.713013,3879683
2021-12-02,937.950012,937.950012,917.500000,921.250000,901.957520,2749084
2021-12-03,930.000000,930.000000,908.299988,912.049988,892.950195,2388529
2021-12-06,915.099976,915.799988,892.500000,894.950012,876.208313,1573419
2021-12-07,898.299988,898.299988,884.000000,889.250000,870.627625,2471419
2021-12-08,895.000000,902.000000,890.299988,897.950012,879.145508,1663728
2021-12-09,900.000000,902.000000,890.049988,894.500000,875.767700,1645541
2021-12-10,895.000000,901.000000,891.000000,893.900024,875.180237,947538
2021-12-13,895.200012,903.000000,886.549988,891.299988,872.634705,1785608
2021-12-14,893.500000,907.849976,891.000000,895.599976,876.844666,2651452
2021-12-15,896.200012,901.849976,891.700012,895.700012,876.942566,1192775
2021-12-16,903.500000,903.500000,878.250000,881.000000,862.550415,2280037
2021-12-17,882.000000,884.500000,850.000000,860.200012,842.186035,2824703
2021-12-20,864.000000,898.450012,861.099976,893.799988,875.082275,8501360
2021-12-21,893.799988,897.400024,882.049988,886.750000,868.180054,2301316
2021-12-22,889.000000,893.849976,880.950012,889.700012,871.068237,1271710
2021-12-23,892.000000,912.500000,891.250000,909.750000,890.698303,1970110
2021-12-24,910.200012,912.900024,901.799988,908.299988,889.278687,1114033
2021-12-27,912.900024,933.150024,910.150024,930.250000,910.768982,4596248
2021-12-28,932.000000,936.299988,923.049988,933.299988,913.755127,1907169
2021-12-29,938.000000,947.599976,933.250000,935.549988,915.958008,2687014
2021-12-30,937.000000,955.000000,936.099976,952.750000,932.797852,1729705
2021-12-31,955.000000,957.250000,942.000000,944.099976,924.328979,2039044
2022-01-03,947.049988,947.900024,925.799988,930.500000,911.013794,2013140
2022-01-04,937.450012,937.450012,920.250000,924.250000,904.894653,1238138
2022-01-05,926.500000,931.799988,919.000000,928.549988,909.104675,1407995
2022-01-06,928.549988,935.950012,919.299988,922.000000,902.691833,1384402
2022-01-07,926.400024,926.650024,913.349976,914.750000,895.593628,1546099
2022-01-10,914.750000,917.849976,908.650024,916.200012,897.013245,1637506
2022-01-11,917.500000,921.750000,913.000000,915.950012,896.768555,1578147
2022-01-12,918.400024,918.400024,901.200012,906.200012,887.222656,2090537
2022-01-13,912.000000,929.150024,908.700012,924.049988,904.698853,2739659
2022-01-14,926.049988,933.000000,916.299988,921.500000,902.202271,2321761
2022-01-17,915.599976,920.200012,909.000000,910.200012,891.138916,1058857
2022-01-18,910.200012,914.599976,898.450012,902.150024,883.257507,1830577
2022-01-19,900.049988,901.599976,885.099976,895.650024,876.893677,1413292
2022-01-20,895.000000,899.900024,880.049988,882.349976,863.872070,1614683
2022-01-21,880.000000,880.000000,860.000000,867.450012,849.284119,1669132
2022-01-24,871.500000,895.000000,867.450012,892.099976,873.417969,4992078
2022-01-25,891.400024,909.000000,881.099976,905.650024,886.684265,2322693
2022-01-27,901.000000,931.500000,887.000000,927.599976,908.174500,7859401
2022-01-28,926.549988,942.000000,917.450012,932.250000,912.727173,2428175
2022-01-31,939.000000,950.000000,930.650024,945.000000,925.210144,2008278
2022-02-01,948.000000,959.000000,938.799988,946.400024,926.580872,2033319
2022-02-02,945.500000,958.500000,944.750000,951.799988,931.867737,1735750
2022-02-03,953.000000,957.000000,944.549988,952.750000,932.797852,1116446
2022-02-04,951.250000,957.750000,940.000000,946.099976,926.287109,1428601
2022-02-07,946.200012,947.000000,927.049988,933.299988,913.755127,949273
2022-02-08,933.299988,951.000000,931.099976,948.049988,928.196289,1812035
2022-02-09,954.799988,972.500000,950.250000,968.250000,947.973267,2513281
2022-02-10,969.000000,977.349976,963.000000,975.049988,954.630798,2044733
2022-02-11,956.500000,976.049988,953.000000,958.500000,938.427429,1292417
2022-02-14,947.000000,962.900024,938.849976,954.900024,934.902832,2346622
2022-02-15,916.549988,938.799988,912.299988,921.849976,902.544861,8304774
2022-02-16,938.000000,940.250000,920.099976,933.099976,913.559326,2480569
2022-02-17,934.799988,955.500000,925.700012,928.200012,908.761963,2843010
2022-02-18,927.500000,929.849976,903.049988,909.099976,890.061890,3643338
2022-02-21,903.099976,913.700012,896.000000,907.250000,888.250732,1860041
2022-02-22,893.200012,918.000000,890.750000,913.400024,894.271973,1884736
2022-02-23,915.250000,921.299988,910.250000,914.900024,895.740479,1399309
2022-02-24,899.799988,908.750000,888.150024,895.799988,877.040466,2003438
2022-02-25,903.000000,926.700012,890.950012,923.650024,904.307251,2825642
2022-02-28,920.049988,929.950012,911.000000,925.049988,905.677917,1534018
2022-03-02,911.099976,931.299988,911.099976,923.099976,903.768738,3276260
2022-03-03,925.000000,945.000000,919.549988,934.900024,915.321655,2622469
2022-03-04,929.000000,941.000000,920.250000,931.200012,911.699158,2453781
2022-03-07,921.900024,946.000000,917.049988,941.150024,921.440796,2604231
2022-03-08,938.000000,977.000000,935.400024,969.549988,949.246033,5826939
2022-03-09,969.549988,987.549988,960.049988,981.549988,960.994690,3501351
2022-03-10,982.049988,992.900024,975.000000,987.049988,966.379578,4146797
2022-03-11,984.250000,1053.750000,981.349976,1043.949951,1022.087952,11106725
2022-03-14,1045.000000,1058.000000,1036.750000,1048.650024,1026.689575,5590771
2022-03-15,1045.000000,1083.000000,1045.000000,1068.050049,1045.683228,7945333
2022-03-16,1077.000000,1078.000000,1049.150024,1055.800049,1033.689941,3379138
2022-03-17,1056.000000,1066.400024,1045.699951,1048.500000,1026.542725,3712730
2022-03-21,1067.800049,1071.000000,1049.099976,1050.300049,1028.305054,2039889
2022-03-22,1045.000000,1049.250000,1024.000000,1032.599976,1010.975586,2269544
2022-03-23,1044.900024,1044.900024,1011.250000,1014.450012,993.205688,2781735
2022-03-24,1014.000000,1040.099976,1001.750000,1029.000000,1007.451050,3344649
2022-03-25,1033.300049,1033.300049,1006.000000,1013.500000,992.275696,1680031
2022-03-28,1022.000000,1044.250000,1008.900024,1017.099976,995.800232,3847112
2022-03-29,1020.200012,1041.000000,1020.200012,1038.849976,1017.094788,3194089
2022-03-30,1043.000000,1054.800049,1025.199951,1028.949951,1007.402039,3083750
2022-03-31,1030.000000,1035.000000,1013.599976,1018.049988,996.730347,1976418
2022-04-01,1023.000000,1025.900024,1006.000000,1014.849976,993.597351,1285646
2022-04-04,1018.000000,1029.650024,1003.450012,1027.800049,1006.276184,1665075
2022-04-05,1035.000000,1036.000000,1017.000000,1021.450012,1000.059204,1596381
2022-04-06,1014.000000,1033.849976,1014.000000,1029.000000,1007.451050,1487844
2022-04-07,1036.000000,1062.650024,1032.300049,1036.699951,1014.989746,3496357
2022-04-08,1038.449951,1038.449951,1005.000000,1011.599976,990.415405,3001682
2022-04-11,1012.000000,1028.300049,1011.599976,1025.500000,1004.024353,2094493
2022-04-12,1021.500000,1031.699951,1013.000000,1027.250000,1005.737732,2746930
2022-04-13,1031.000000,1033.800049,1012.200012,1016.599976,995.310730,1890795
2022-04-18,1016.599976,1035.000000,1010.099976,1027.849976,1006.325073,2092141
2022-04-19,1034.699951,1038.900024,980.349976,1000.299988,979.352051,1813890
2022-04-20,1001.900024,1015.000000,990.049988,1012.049988,990.856018,1796999
2022-04-21,1016.049988,1020.000000,996.700012,998.549988,977.638733,1526774
2022-04-22,998.000000,998.549988,959.000000,967.000000,946.749390,2455188
2022-04-25,957.099976,963.000000,946.299988,953.150024,933.189453,1309361
2022-04-26,958.150024,980.599976,957.049988,978.400024,957.910706,1806747
2022-04-27,965.200012,980.250000,964.000000,977.750000,957.274353,1033333
2022-04-28,988.000000,990.599976,977.950012,981.200012,960.652039,1840948
2022-04-29,981.299988,994.900024,976.500000,981.200012,960.652039,1972427
2022-05-02,979.000000,989.750000,971.799988,976.599976,956.148376,1767117
2022-05-04,977.500000,983.000000,947.049988,957.549988,937.497375,2086372
2022-05-05,959.950012,967.200012,944.000000,948.400024,928.538940,2161283
2022-05-06,937.799988,946.349976,925.400024,934.750000,915.174805,1828238
2022-05-09,934.750000,942.000000,922.000000,938.299988,918.650391,2047297
2022-05-10,930.000000,939.599976,918.549988,926.150024,906.754944,1662201
2022-05-11,912.000000,942.599976,904.250000,937.599976,917.965088,5296875
2022-05-12,935.000000,937.000000,915.500000,920.750000,901.467957,2242769
2022-05-13,924.099976,940.099976,922.200012,934.599976,915.027832,1734146
2022-05-16,926.049988,945.000000,926.049988,933.400024,913.853149,1456551
2022-05-17,935.000000,941.049988,916.200012,938.000000,918.356689,2301253
2022-05-18,945.799988,961.200012,941.349976,957.099976,937.056702,2580102
2022-05-19,940.000000,953.950012,934.400024,938.000000,918.356689,1198917
2022-05-20,950.000000,982.599976,939.000000,978.400024,957.910706,2594816
2022-05-23,978.799988,987.700012,966.450012,970.049988,949.735535,1220231
2022-05-24,977.000000,977.700012,961.750000,970.400024,950.078247,1622192
2022-05-25,972.400024,985.900024,969.450012,971.849976,951.497803,1950710
2022-05-26,972.099976,977.349976,960.250000,964.549988,944.350708,1630614
2022-05-27,970.099976,977.799988,960.000000,966.349976,946.113037,1249374
2022-05-30,968.400024,992.000000,968.000000,986.799988,966.134766,2171285
2022-05-31,988.900024,1004.900024,978.700012,992.950012,972.155945,4874664
2022-06-01,994.500000,998.650024,980.349976,983.549988,962.952820,1285579
2022-06-02,977.500000,1006.849976,977.500000,987.099976,966.428467,2639988
2022-06-03,990.049988,998.750000,957.150024,960.950012,940.826111,1057504
2022-06-06,960.950012,979.700012,960.500000,976.049988,955.609863,1412548
2022-06-07,971.549988,979.650024,962.000000,972.750000,952.379028,1759986
2022-06-08,972.000000,976.049988,956.900024,962.950012,942.784241,1874689
2022-06-09,962.900024,974.299988,955.000000,971.950012,951.595764,1405851
2022-06-10,960.000000,971.599976,960.000000,966.799988,946.553589,776457
2022-06-13,955.000000,984.750000,947.799988,954.750000,934.755920,3016612
2022-06-14,955.000000,970.799988,950.799988,964.700012,944.497620,1570434
2022-06-15,965.000000,974.900024,964.000000,968.799988,948.511658,1112618
2022-06-16,976.000000,977.750000,927.799988,940.950012,921.244934,1898194
2022-06-17,932.200012,944.549988,910.799988,914.750000,895.593628,2715476
2022-06-20,914.750000,928.150024,902.000000,925.849976,906.461182,942685
2022-06-21,927.099976,944.450012,927.099976,938.200012,918.552551,521963
2022-06-22,931.000000,945.000000,912.799988,916.900024,897.698608,1698830
2022-06-23,917.000000,937.299988,914.400024,933.349976,913.804077,615616
2022-06-24,933.000000,943.500000,930.000000,933.700012,914.146851,722838
2022-06-27,936.000000,946.400024,930.549988,932.349976,912.825012,846797
2022-06-28,935.000000,947.799988,921.849976,945.099976,925.307983,931109
2022-06-29,937.049988,961.900024,922.900024,947.650024,927.804688,2455089
2022-06-30,944.000000,944.000000,911.400024,917.200012,897.992310,2433648
2022-07-01,911.200012,956.049988,911.200012,949.299988,929.420044,1793834
2022-07-04,944.599976,950.000000,928.500000,930.650024,911.160645,1004832
2022-07-05,935.000000,949.650024,930.250000,937.400024,917.769348,1532205
2022-07-06,940.000000,950.000000,933.150024,945.599976,925.797546,1390651
2022-07-07,950.349976,950.349976,933.299988,935.250000,915.664307,1390277
2022-07-08,942.250000,942.250000,927.849976,935.450012,915.860168,1072803
2022-07-11,938.000000,950.000000,927.049988,947.549988,927.706787,1037956
2022-07-12,941.900024,947.349976,934.000000,935.750000,916.153809,672406
2022-07-13,940.450012,958.900024,932.150024,953.349976,933.385254,1511059
2022-07-14,953.400024,968.650024,945.150024,951.150024,931.231384,1713101
2022-07-15,963.000000,968.000000,951.500000,966.049988,945.819275,1046876
2022-07-18,971.650024,975.400024,960.049988,967.349976,947.092041,846036
2022-07-19,958.200012,974.000000,955.400024,960.650024,940.532410,1162631
2022-07-20,965.700012,982.950012,958.849976,981.500000,960.945740,1627220
2022-07-21,985.000000,989.500000,966.349976,968.500000,948.218018,1681422
2022-07-22,973.500000,976.500000,967.500000,972.099976,951.742615,977238
2022-07-25,976.000000,979.799988,955.049988,959.799988,939.700195,1024751
2022-07-26,959.950012,962.000000,944.500000,955.700012,935.686035,988405
2022-07-27,956.900024,976.250000,951.799988,974.049988,953.651794,904733
2022-07-28,977.000000,978.950012,964.200012,967.450012,947.190002,1043837
2022-07-29,973.700012,983.950012,953.000000,977.400024,956.931641,2941566
2022-08-01,990.000000,1031.000000,988.299988,1004.549988,983.513062,4647912
2022-08-02,1003.650024,1006.099976,992.000000,1004.200012,983.170410,1184696
2022-08-03,1010.000000,1028.750000,1004.500000,1011.849976,990.660156,4052763
2022-08-04,1017.799988,1046.900024,1015.000000,1044.500000,1022.626465,2865077
2022-08-05,1040.000000,1045.949951,1032.000000,1034.199951,1012.542114,1561405
2022-08-08,1036.199951,1039.500000,1024.099976,1029.550049,1012.886536,767289
2022-08-10,1035.550049,1046.300049,1029.050049,1038.349976,1021.544067,1293683
2022-08-11,1040.500000,1049.000000,1035.000000,1038.400024,1021.593201,838963
2022-08-12,1043.599976,1043.599976,1022.349976,1027.150024,1010.525330,1140717
2022-08-16,1027.150024,1036.000000,1025.250000,1034.550049,1017.805542,776409
2022-08-17,1039.750000,1042.949951,1024.199951,1025.750000,1009.148010,1102323
2022-08-18,1028.500000,1034.050049,1007.349976,1032.199951,1015.493591,1201720
2022-08-19,1029.050049,1036.599976,1020.099976,1030.099976,1013.427551,654004
2022-08-22,1016.000000,1029.849976,1015.500000,1022.549988,1005.999756,993053
2022-08-23,1010.200012,1046.800049,1010.200012,1040.650024,1023.806824,1868332
2022-08-24,1041.000000,1053.849976,1026.050049,1037.349976,1020.560181,1562062
2022-08-25,1043.949951,1043.949951,1020.549988,1025.750000,1009.148010,1112617
2022-08-26,1030.900024,1035.699951,1018.500000,1020.799988,1004.278076,1264070
2022-08-29,1000.000000,1024.000000,991.299988,1017.299988,1000.834778,1305557
2022-08-30,1018.500000,1042.199951,1016.099976,1038.449951,1021.642395,1571042
2022-09-01,1026.000000,1044.250000,1019.400024,1023.000000,1006.442444,1528731
2022-09-02,1024.000000,1031.199951,1012.049988,1015.599976,999.162231,1655229
2022-09-05,1012.500000,1030.449951,1012.000000,1025.650024,1009.049622,1275368
2022-09-06,1025.000000,1042.000000,1024.900024,1040.849976,1024.003540,1369910
2022-09-07,1033.849976,1061.849976,1033.000000,1051.500000,1034.481201,2471263
2022-09-08,1058.500000,1059.750000,1044.000000,1056.050049,1038.957642,1755391
2022-09-09,1060.000000,1065.949951,1055.000000,1058.300049,1041.171265,1092235
2022-09-12,1058.300049,1068.500000,1057.099976,1064.750000,1047.516724,936787
2022-09-13,1057.050049,1063.000000,1052.650024,1058.900024,1041.761475,1144685
2022-09-14,1040.000000,1068.000000,1040.000000,1059.949951,1042.794434,998799
2022-09-15,1060.000000,1062.949951,1028.500000,1033.300049,1016.575806,927244
2022-09-16,1038.500000,1060.000000,1034.000000,1043.500000,1026.610718,2850439
2022-09-19,1043.949951,1043.949951,1015.000000,1036.300049,1019.527344,2073673
2022-09-20,1041.500000,1097.550049,1039.500000,1092.300049,1074.620850,2491392
2022-09-21,1100.000000,1101.849976,1064.250000,1070.400024,1053.075317,2283817
2022-09-22,1061.150024,1071.800049,1051.000000,1061.900024,1044.712891,1634304
2022-09-23,1067.250000,1093.000000,1063.250000,1068.099976,1050.812500,3268298
2022-09-26,1065.699951,1081.199951,1050.849976,1065.650024,1048.402222,1219450
2022-09-27,1070.949951,1104.900024,1069.000000,1098.699951,1080.917236,2343041
2022-09-28,1101.000000,1117.699951,1087.650024,1097.150024,1079.392334,3450534
2022-09-29,1100.550049,1121.650024,1088.099976,1115.849976,1097.789673,2093772
2022-09-30,1119.750000,1128.000000,1105.050049,1114.949951,1096.904175,1834565
2022-10-03,1116.800049,1144.900024,1115.000000,1130.750000,1112.448486,2601710
2022-10-04,1138.849976,1147.500000,1133.000000,1144.650024,1126.123657,1911413
2022-10-06,1150.400024,1150.400024,1124.000000,1134.449951,1116.088501,1561938
2022-10-07,1135.000000,1147.199951,1129.050049,1130.500000,1112.202515,1182984
2022-10-10,1110.000000,1131.500000,1110.000000,1118.849976,1100.741089,1583891
2022-10-11,1121.800049,1127.150024,1103.800049,1110.099976,1092.132690,1538943
2022-10-12,1111.599976,1118.050049,1099.199951,1108.449951,1090.509399,1231143
2022-10-13,1108.400024,1127.849976,1101.099976,1103.650024,1085.787231,1438932
2022-10-14,1115.099976,1120.000000,1105.400024,1108.900024,1090.952148,1131139
2022-10-17,1108.000000,1113.050049,1098.800049,1108.150024,1090.214355,1076392
2022-10-18,1113.699951,1130.199951,1110.300049,1125.849976,1107.627808,960283
2022-10-19,1131.500000,1145.000000,1119.099976,1122.000000,1103.840088,1300144
2022-10-20,1122.000000,1142.000000,1117.000000,1136.800049,1118.400757,1633570
2022-10-21,1136.800049,1148.000000,1132.500000,1134.750000,1116.383789,1349759
2022-10-24,1145.599976,1150.000000,1141.550049,1146.900024,1128.337280,129688
2022-10-25,1147.000000,1164.849976,1146.900024,1155.900024,1137.191528,2210622
2022-10-27,1169.949951,1180.099976,1156.300049,1165.900024,1147.029663,2359658
2022-10-28,1169.000000,1171.800049,1151.000000,1155.199951,1136.502808,1087865
2022-10-31,1161.000000,1177.849976,1159.050049,1167.400024,1148.505371,1554670
2022-11-01,1167.500000,1185.250000,1163.599976,1173.400024,1154.408203,1491658
2022-11-02,1173.550049,1178.400024,1156.199951,1159.250000,1140.487183,1479828
2022-11-03,1152.199951,1176.000000,1151.099976,1163.099976,1144.274902,1992697
2022-11-04,1167.849976,1175.250000,1141.000000,1146.099976,1127.550049,1712836
2022-11-07,1146.099976,1152.000000,1116.500000,1130.900024,1112.596069,2006468
2022-11-09,1141.099976,1154.949951,1125.000000,1129.400024,1111.120361,2068940
2022-11-10,1130.000000,1152.000000,1119.000000,1122.300049,1104.135254,2028565
2022-11-11,1130.000000,1143.849976,1116.650024,1121.400024,1103.249878,1513809
2022-11-14,1124.500000,1133.599976,1118.199951,1129.500000,1111.218750,1501491
2022-11-15,1134.949951,1134.949951,1110.849976,1118.750000,1100.642822,1262746
2022-11-16,1120.949951,1136.449951,1117.250000,1121.199951,1103.052979,1649021
2022-11-17,1125.000000,1132.449951,1116.449951,1119.500000,1101.380737,1270387
2022-11-18,1124.000000,1127.050049,1099.449951,1102.400024,1084.557373,1486381
2022-11-21,1104.949951,1108.199951,1093.750000,1104.449951,1086.574097,1488424
2022-11-22,1107.449951,1109.699951,1097.199951,1104.099976,1086.229858,1302811
2022-11-23,1108.900024,1124.550049,1098.650024,1108.000000,1090.066772,2192276
2022-11-24,1113.550049,1117.650024,1092.400024,1095.349976,1077.621460,2933085
2022-11-25,1093.050049,1107.000000,1078.500000,1105.349976,1087.459595,1454838
2022-11-28,1100.000000,1110.000000,1094.099976,1101.750000,1083.917969,673339
2022-11-29,1106.000000,1125.849976,1105.000000,1121.150024,1103.004028,1899345
2022-11-30,1121.150024,1149.000000,1120.000000,1139.650024,1121.204468,2680903
2022-12-01,1145.000000,1145.199951,1117.000000,1124.900024,1106.693237,1360439
2022-12-02,1124.900024,1124.900024,1099.000000,1114.349976,1096.313965,2586376
2022-12-05,1114.349976,1122.550049,1108.150024,1115.349976,1097.297729,1236554
2022-12-06,1115.000000,1117.800049,1103.400024,1109.599976,1091.640869,1180968
2022-12-07,1111.000000,1122.650024,1103.400024,1105.300049,1087.410522,1031921
2022-12-08,1109.199951,1113.000000,1103.150024,1107.500000,1089.574829,808315
2022-12-09,1115.000000,1115.849976,1101.099976,1107.900024,1089.968384,994866
2022-12-12,1105.000000,1110.000000,1093.099976,1096.800049,1079.048096,1544297
2022-12-13,1096.949951,1112.500000,1088.199951,1109.900024,1091.936035,1282727
2022-12-14,1114.000000,1119.000000,1106.150024,1112.699951,1094.690674,1013627
2022-12-15,1111.199951,1118.099976,1099.349976,1101.800049,1083.967041,710477
2022-12-16,1096.300049,1108.000000,1086.099976,1089.400024,1071.767822,1309491
2022-12-19,1090.349976,1100.500000,1084.449951,1096.650024,1078.900513,779326
2022-12-20,1096.000000,1097.400024,1088.449951,1091.150024,1073.489502,795748
2022-12-21,1096.099976,1130.000000,1085.650024,1128.000000,1109.743042,3224730
2022-12-22,1135.000000,1147.349976,1117.050049,1122.449951,1104.282837,2070809
2022-12-23,1121.000000,1146.949951,1113.199951,1119.150024,1101.036255,2773210
2022-12-26,1127.000000,1135.000000,1094.000000,1096.500000,1078.752930,1279529
2022-12-27,1094.050049,1104.900024,1090.099976,1095.849976,1078.113281,1209316
2022-12-28,1094.000000,1103.150024,1084.099976,1085.800049,1068.226074,872940
2022-12-29,1086.000000,1098.000000,1070.000000,1087.550049,1069.947754,1625961
2022-12-30,1094.949951,1095.000000,1073.500000,1075.949951,1058.535400,1185711
2023-01-02,1080.250000,1082.000000,1063.849976,1070.949951,1053.616333,895053
2023-01-03,1070.050049,1080.949951,1066.400024,1075.900024,1058.486328,952230
2023-01-04,1078.949951,1081.949951,1063.949951,1066.900024,1049.632080,1369415
2023-01-05,1075.000000,1093.199951,1067.400024,1088.349976,1070.734863,1605744
2023-01-06,1088.349976,1093.099976,1073.500000,1076.349976,1058.928955,824772
2023-01-09,1081.750000,1096.949951,1076.900024,1087.449951,1069.849243,893437
2023-01-10,1086.500000,1090.250000,1074.849976,1078.699951,1061.240845,594426
2023-01-11,1078.699951,1083.949951,1043.000000,1047.599976,1030.644287,2168577
2023-01-12,1052.800049,1064.099976,1043.150024,1061.150024,1043.975098,1188988
2023-01-13,1064.000000,1070.599976,1053.250000,1067.750000,1050.468140,1089004
2023-01-16,1070.500000,1074.699951,1051.000000,1059.599976,1042.450073,825308
2023-01-17,1062.800049,1071.099976,1053.349976,1069.099976,1051.796387,762941
2023-01-18,1068.900024,1072.000000,1059.349976,1063.400024,1046.188599,1299797
2023-01-19,1063.500000,1069.599976,1058.550049,1064.849976,1047.615112,376954
2023-01-20,1067.000000,1067.000000,1050.449951,1053.449951,1036.399658,954230
2023-01-23,1053.400024,1064.250000,1050.699951,1062.550049,1045.352417,750581
2023-01-24,1065.000000,1074.900024,1055.050049,1062.150024,1044.958862,712627
2023-01-25,1064.900024,1068.250000,1020.000000,1035.250000,1018.494202,2226483
2023-01-27,1023.250000,1072.949951,1023.250000,1047.250000,1030.300049,2947920
2023-01-30,1057.000000,1057.000000,1028.500000,1034.400024,1017.657959,2118395
2023-01-31,1043.000000,1043.000000,1007.500000,1017.950012,1001.474243,2705095
2023-02-01,1019.000000,1035.900024,1015.099976,1032.050049,1015.346069,1598213
2023-02-02,1026.099976,1032.800049,1017.299988,1025.300049,1008.705322,1291262
2023-02-03,1022.000000,1027.800049,1010.500000,1022.299988,1005.753845,1617105
2023-02-06,1020.000000,1033.599976,1010.150024,1029.800049,1013.132446,979035
2023-02-07,1029.800049,1034.849976,1021.299988,1031.300049,1014.608215,965322
2023-02-08,1035.000000,1041.199951,1019.150024,1039.099976,1022.281860,746863
2023-02-09,1025.300049,1044.599976,1020.000000,1021.500000,1004.966736,1331902
2023-02-10,1021.000000,1036.849976,1015.049988,1033.199951,1016.477356,1106858
2023-02-13,1036.000000,1040.599976,1019.000000,1021.950012,1005.409546,1042379
2023-02-14,1026.699951,1032.449951,1017.599976,1028.349976,1011.705872,759416
2023-02-15,1026.849976,1033.449951,1016.099976,1030.800049,1014.116333,662924
2023-02-16,1031.750000,1038.000000,1028.349976,1035.500000,1018.740112,667265
2023-02-17,1035.500000,1035.750000,1021.150024,1025.750000,1009.148010,1509783
2023-02-20,998.000000,998.000000,955.250000,964.000000,948.397400,5829572
2023-02-21,969.799988,979.099976,963.500000,965.950012,950.315857,2042234
2023-02-22,966.599976,972.799988,959.049988,962.549988,946.970886,1602953
2023-02-23,965.000000,967.450012,956.000000,960.299988,944.757263,1216409
2023-02-24,961.099976,966.000000,955.000000,961.799988,946.233032,1585383
2023-02-27,965.599976,968.599976,948.650024,950.200012,934.820740,1377270
2023-02-28,945.900024,945.900024,903.099976,906.400024,891.729675,5380673
2023-03-01,907.799988,910.250000,896.000000,899.599976,885.039734,3496231
2023-03-02,901.950012,903.000000,884.500000,886.450012,872.102600,1887367
2023-03-03,891.000000,892.000000,877.000000,878.650024,864.428833,1892639
2023-03-06,885.000000,885.549988,869.049988,880.900024,866.642456,4090356
2023-03-08,883.700012,883.799988,871.099976,877.250000,863.051514,2933956
2023-03-09,877.250000,896.849976,877.000000,881.750000,867.478699,6176157
2023-03-10,879.150024,884.599976,871.299988,881.200012,866.937561,1718841
2023-03-13,882.599976,889.099976,872.150024,874.799988,860.641113,1697362
2023-03-14,873.000000,883.700012,853.849976,872.049988,857.935669,2444217
2023-03-15,875.000000,883.400024,872.599976,877.950012,863.740173,1286900
2023-03-16,881.000000,890.000000,876.750000,883.450012,869.151184,2023997
2023-03-17,887.349976,888.400024,870.000000,874.049988,859.903259,2205087
2023-03-20,874.049988,876.900024,861.799988,866.700012,852.672241,997827
2023-03-21,866.799988,872.400024,860.599976,862.349976,848.392639,888443
2023-03-22,864.000000,866.000000,852.000000,863.400024,849.425720,1622488
2023-03-23,868.000000,870.900024,861.250000,869.099976,855.033386,1865868
2023-03-24,869.099976,879.000000,866.150024,877.250000,863.051514,3166046
2023-03-27,881.049988,891.349976,876.049988,889.299988,874.906433,3986238
2023-03-28,891.799988,894.250000,886.400024,889.500000,875.103271,3623017
2023-03-29,893.950012,896.599976,885.349976,887.700012,873.332397,3049688
2023-03-31,888.799988,902.700012,886.700012,900.500000,885.925232,2320879
2023-04-03,910.000000,910.000000,887.049988,891.450012,877.021667,2623264
2023-04-05,889.000000,897.349976,886.299988,895.750000,881.252075,1612376
2023-04-06,899.000000,899.750000,889.000000,893.349976,878.890869,1512783
2023-04-10,896.950012,904.500000,894.200012,901.849976,887.253296,919722
2023-04-11,905.000000,908.150024,902.000000,907.150024,892.467590,1778775
2023-04-12,909.000000,920.900024,908.200012,917.950012,903.092712,3449942
2023-04-13,921.900024,923.049988,912.299988,915.750000,900.928345,1068355
2023-04-17,915.000000,917.450012,901.099976,906.450012,891.778931,2604979
2023-04-18,905.000000,925.500000,897.000000,924.250000,909.290771,1949777
2023-04-19,925.950012,925.950012,909.000000,911.900024,897.140686,1538261
2023-04-20,912.000000,913.700012,898.950012,904.000000,889.368530,4446158
2023-04-21,903.000000,918.549988,903.000000,915.049988,900.239685,3481218
2023-04-24,916.000000,917.200012,901.150024,903.000000,888.384705,1784945
2023-04-25,904.599976,912.000000,896.299988,909.650024,894.927063,2440358
2023-04-26,911.849976,914.200012,900.049988,911.099976,896.353577,1400796
2023-04-27,911.200012,917.299988,903.000000,913.950012,899.157471,2457652
2023-04-28,918.849976,919.000000,905.150024,908.049988,893.353027,2695819
2023-05-02,910.400024,921.000000,906.099976,917.700012,902.846802,1857324
2023-05-03,920.950012,924.500000,917.000000,920.650024,905.749023,2566561
